IFNGR2	9.65553408793414e-06
TARSL2	1.17308129946097e-05
PRR3	1.84585887611899e-05
LIMD1	2.68507153515925e-05
VIM	2.8139637073715e-05
CUL1	2.81492144905946e-05
TWIST1	4.56144201368123e-05
IWS1	6.55618139060697e-05
SYNJ2BP	0.000160706018551815
ABCB7	0.000220978800330325
PPP2R3A	0.00029575105639361
PAIP1	0.000359161789564843
DENND1C	0.000379334835443974
DTX1	0.000407739669314895
ITGA9	0.000427637846910402
AGPAT4	0.000428897462460364
HCCS	0.000560229505778812
PDP1	0.000669562323442795
LMO2	0.000966153721314112
SERPINF1	0.0011094141180124
NLGN1	0.00157267266161616
LRPPRC	0.00233851063680495
MRPL39	0.00401636590534445
HENMT1	0.00626145609687777
FZD8	0.00997489674026517
NFKBID	0.0154356328640654
CSRP1	0.0183330829736528
TIMM21	0.0191001399308342
